,#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign,ops,dir,rwy,dist,ac,rot1,rot2
90,MLAT,2019-12-22 11:21:20.012408,2019.12.22 11:21:20.012408,39623,11,21,20,37.47339964,126.44379616,-38.0,----,87.12778,324.57699,4317,KAL011,40880,274,409.5,1210.0,-50.5,71.0,----,----,----,116,101,71BE12,----,departure,north,33L,2610.2,NOWGT,2019-12-22 11:19:23.422584,2019-12-22 11:21:33.274552
291,MLAT,2019-12-22 10:05:34.012408,2019.12.22 10:05:34.012408,6858,10,5,34,37.47143626,126.44557714,-38.0,----,93.37592,324.480155,4325,KAL071,36334,750,567.0,992.0,-54.25,76.0,----,----,----,116,101,71BA06,----,departure,north,33L,2341.2000000000003,A,2019-12-22 10:04:09.684728,2019-12-22 10:05:49.798840
799,MLAT,2019-12-22 11:05:36.684728,2019.12.22 11:05:36.684728,9861,11,5,36,37.4742794,126.44306123,-38.0,110,99.946548,324.87883,4332,KAL085,39936,972,344.5,1307.5,-57.5,81.75,----,----,----,116,101,71BE37,----,departure,north,33L,2727.5,A,2019-12-22 11:03:52.012408,2019-12-22 11:05:47.274552
844,MLAT,2019-12-22 10:14:53.798840,2019.12.22 10:14:53.798840,19029,10,14,53,37.47360349,126.44363523,-38.0,144,89.337842,324.797817,4160,KAL121,36893,141,395.0,1232.0,-51.5,73.0,----,----,----,116,101,71BE15,----,departure,north,33L,2636.8999999999996,NOWGT,2019-12-22 10:13:15.274552,2019-12-22 10:15:05.798840
818,MLAT,2019-12-22 11:07:55.274552,2019.12.22 11:07:55.274552,14433,11,7,55,37.47093201,126.44599557,-38.0,114,85.733599,324.734232,5153,KAL1407,40075,804,604.5,936.0,-49.5,70.0,----,----,----,116,101,71BF17,----,departure,north,33L,2274.1,C,2019-12-22 11:06:04.274552,2019-12-22 11:08:12.323128
912,MLAT,2019-12-22 11:03:24.274552,2019.12.22 11:03:24.274552,5733,11,3,24,37.46938169,126.44737959,-38.0,116,83.090688,324.923244,5161,KAL1413,39804,742,726.5,764.0,-47.75,68.0,----,----,----,116,101,71BF16,----,departure,north,33L,2062.8,C,2019-12-22 11:01:34.684728,2019-12-22 11:03:44.323128
286,MLAT,2019-12-22 10:05:11.798840,2019.12.22 10:05:11.798840,6366,10,5,11,37.45758533,126.42907083,-38.0,100,81.867652,324.319947,4107,KAL631,36311,1688,-893.0,-545.5,-47.75,66.5,----,----,----,116,101,71BD25,----,departure,north,34R,1931.7,A,2019-12-22 10:04:09.536696,2019-12-22 10:05:34.274552
405,MLAT,2019-12-22 11:12:03.012408,2019.12.22 11:12:03.012408,22632,11,12,3,37.45906055,126.42775655,-38.0,----,93.230896,324.605204,7105,KAL653,40323,853,-1009.5,-381.5,-54.0,76.0,----,----,----,116,101,71BE33,----,departure,south,16L,1869.0,A,2019-12-22 11:12:22.798840,2019-12-22 11:10:47.536696
1560,MLAT,2019-12-22 10:43:46.323128,2019.12.22 10:43:46.323128,60992,10,43,46,37.47493386,126.44246042,-38.0,152,96.670833,325.323589,4157,KAL685,38626,1332,291.5,1380.0,-55.0,79.5,----,----,----,116,101,71C025,----,departure,north,33L,2817.5,A,2019-12-22 10:42:29.422584,2019-12-22 10:43:55.798840
31,MLAT,2019-12-22 10:00:44.684728,2019.12.22 10:00:44.684728,806,10,0,44,37.470873,126.44596338,-38.0,118,90.210864,324.019322,4130,KAL781,36044,1584,601.5,929.5,-53.0,73.0,----,----,----,116,101,71BD38,----,departure,north,33L,2270.4,A,2019-12-22 10:00:07.274552,2019-12-22 10:01:02.274552
398,MLAT,2019-12-22 10:22:24.274552,2019.12.22 10:22:24.274552,29326,10,22,24,37.47447252,126.44285738,-38.0,142,93.843287,324.87043,7424,KAL853,37344,615,326.5,1329.0,-54.0,76.75,----,----,----,116,101,71BD87,----,departure,north,33L,2755.3999999999996,A,2019-12-22 10:20:55.422584,2019-12-22 10:22:35.536696
1007,MLAT,2019-12-22 11:51:37.684728,2019.12.22 11:51:37.684728,88938,11,51,37,37.46464491,126.45152092,-30.0,137,85.26796,144.306097,4320,AAR224,42697,1932,1092.5,238.0,49.75,-69.25,----,----,----,116,101,71C360,----,departure,south,15L,2368.7999999999997,A,2019-12-22 11:50:37.798840,2019-12-22 11:51:55.798840
1037,MLAT,2019-12-22 11:55:19.274552,2019.12.22 11:55:19.274552,95182,11,55,19,37.45260179,126.43356085,-30.0,175,92.068589,144.281465,7430,AAR323,42919,229,-496.0,-1098.5,53.75,-74.75,----,----,----,116,101,71C265,----,departure,south,16L,2751.2,C,2019-12-22 11:53:29.060984,2019-12-22 11:55:33.798840
1199,MLAT,2019-12-22 12:02:29.274552,2019.12.22 12:02:29.274552,4364,12,2,29,37.4531436,126.43305659,-30.0,80,91.574082,144.444139,7431,AAR325,43349,706,-540.5,-1038.5,53.25,-74.5,----,----,----,116,101,71C038,----,departure,south,16L,2676.2999999999997,C,2019-12-22 12:00:19.798840,2019-12-22 12:02:44.798840
845,MLAT,2019-12-22 11:30:47.536696,2019.12.22 11:30:47.536696,54248,11,30,47,37.47597992,126.44151092,-30.0,----,87.658428,325.222169,4304,AAR601,41447,1522,207.5,1496.5,-50.0,72.0,----,----,----,116,101,71BE25,----,departure,north,33L,2960.9,NOWGT,2019-12-22 11:28:41.684728,2019-12-22 11:30:56.536696
813,MLAT,2019-12-22 12:24:32.422584,2019.12.22 12:24:32.422584,47845,12,24,32,37.46314824,126.45291567,-30.0,----,86.838931,144.845822,7135,AAR733,44672,1903,1216.5,72.0,50.0,-71.0,----,----,----,116,101,71BF92,----,departure,south,15L,2572.0,A,2019-12-22 12:22:41.060984,2019-12-22 12:24:48.323128
1018,MLAT,2019-12-22 11:17:28.012408,2019.12.22 11:17:28.012408,33178,11,17,28,37.46635079,126.42129779,-30.0,----,99.454764,325.031578,7107,AAR739,40648,613,-1581.0,427.5,-57.0,81.5,----,----,----,116,101,71BF47,----,departure,north,34R,3123.6000000000004,A,2019-12-22 11:15:04.536696,2019-12-22 11:17:37.536696
1472,MLAT,2019-12-22 11:42:25.798840,2019.12.22 11:42:25.798840,73772,11,42,25,37.45173812,126.43429577,-30.0,76,92.126272,144.498471,4156,AAR747,42145,1221,-431.0,-1194.5,53.5,-75.0,----,----,----,116,101,71C259,----,departure,south,16L,2867.1000000000004,A,2019-12-22 11:40:28.536696,2019-12-22 11:42:38.798840
959,MLAT,2019-12-22 12:08:45.323128,2019.12.22 12:08:45.323128,15973,12,8,45,37.46836782,126.44824326,-30.0,133,79.895635,145.06673,7116,AAR773,43725,1296,803.0,651.5,45.75,-65.5,----,----,----,116,101,71BF72,----,departure,south,15L,1873.3,C,2019-12-22 12:07:17.012408,2019-12-22 12:09:09.798840
72,MLAT,2019-12-22 11:23:40.012408,2019.12.22 11:23:40.012408,43641,11,23,40,37.47229457,126.44475102,-30.0,----,93.11552,324.176203,5175,AAR8531,41020,1933,494.0,1087.0,-54.5,75.5,----,----,----,116,101,71BF88,----,departure,north,33L,2461.2,C,2019-12-22 11:21:50.536696,2019-12-22 11:23:54.274552
44,MLAT,2019-12-22 11:11:50.274552,2019.12.22 11:11:50.274552,22211,11,11,50,37.47443497,126.44285738,-30.0,118,98.26145,324.004779,4154,ACA064,40310,1364,326.5,1324.5,-57.75,79.5,----,----,----,116,101,C0103A,----,departure,north,33L,2752.0,A,2019-12-22 11:10:03.274552,2019-12-22 11:12:00.536696
728,MLAT,2019-12-22 12:37:05.536696,2019.12.22 12:37:05.536696,74224,12,37,5,37.45948434,126.42738104,-30.0,----,80.306055,145.271004,4113,AMU825,45425,177,-1043.0,-334.5,45.75,-66.0,----,----,----,116,101,781601,----,departure,north,34R,2190.2,C,2019-12-22 12:37:32.274552,2019-12-22 12:35:11.060984
1510,MLAT,2019-12-22 12:00:13.274552,2019.12.22 12:00:13.274552,188,12,0,13,37.45540738,126.43099129,-30.0,91,91.201014,145.04658,4144,ASV541,43213,140,-723.5,-787.0,52.25,-74.75,----,----,----,116,101,71C266,----,departure,south,16L,2365.5,C,2019-12-22 11:58:47.060984,2019-12-22 12:00:31.798840
3247,MLAT,2019-12-22 12:06:41.274552,2019.12.22 12:06:41.274552,12049,12,6,41,37.47137189,126.44562006,-30.0,100,73.75,143.130102,7443,CSN672,43601,1593,571.0,984.5,44.25,-59.0,----,----,----,116,101,7814FB,----,departure,south,15L,1478.8,C,2019-12-22 12:05:07.684728,2019-12-22 12:07:13.798840
1082,MLAT,2019-12-22 11:28:13.684728,2019.12.22 11:28:13.684728,50619,11,28,13,37.46912956,126.44757271,-30.0,102,84.954767,323.737098,7437,CSN684,41293,198,744.0,735.5,-50.25,68.5,----,----,----,116,101,79A06D,----,departure,north,33L,2030.1,C,2019-12-22 11:24:33.422584,2019-12-22 11:28:33.798840
1017,MLAT,2019-12-22 11:17:16.684728,2019.12.22 11:17:16.684728,32835,11,17,16,37.46976256,126.44703627,-30.0,100,90.014235,325.294782,4302,DAL26,40636,248,696.0,806.0,-51.25,74.0,----,----,----,116,101,A66CF7,----,departure,north,33L,2114.9,A,2019-12-22 11:14:32.422584,2019-12-22 11:17:34.798840
1164,MLAT,2019-12-22 12:11:36.274552,2019.12.22 12:11:36.274552,21203,12,11,36,37.47020781,126.44664466,-30.0,112,74.140492,145.023807,7104,ESR571,43896,1215,661.5,855.5,42.5,-60.75,----,----,----,116,101,71C053,----,departure,south,15L,1631.3,C,2019-12-22 12:10:08.536696,2019-12-22 12:12:05.323128
583,MLAT,2019-12-22 11:39:27.684728,2019.12.22 11:39:27.684728,68909,11,39,27,37.45476365,126.43159211,-30.0,83,83.090688,144.923244,7114,EVA159,41967,943,-670.5,-859.0,47.75,-68.0,----,----,----,116,101,8990CE,----,departure,south,16L,2454.6,A,2019-12-22 11:38:18.536696,2019-12-22 11:39:47.798840
93,MLAT,2019-12-22 11:01:40.274552,2019.12.22 11:01:40.274552,2666,11,1,40,37.47091055,126.44601166,-30.0,112,90.731747,324.645844,7111,JJA2203,39700,1150,605.5,933.5,-52.5,74.0,----,----,----,116,101,71C090,----,departure,north,33L,2271.3,C,2019-12-22 11:00:06.684728,2019-12-22 11:01:56.798840
188,MLAT,2019-12-22 11:22:59.798840,2019.12.22 11:22:59.798840,42431,11,22,59,37.46017098,126.42678022,-22.0,133,91.981316,324.625248,4147,JJA2507,40979,549,-1096.0,-258.5,-53.25,75.0,----,----,----,116,101,71C206,----,departure,north,34R,2283.2,C,2019-12-22 11:21:41.536696,2019-12-22 11:23:18.323128
80,MLAT,2019-12-22 12:20:15.536696,2019.12.22 12:20:15.536696,38677,12,20,15,37.46668875,126.44977748,-22.0,----,84.367129,144.284692,4172,JJA4103,44415,490,938.5,465.0,49.25,-68.5,----,----,----,116,101,71C261,----,departure,south,15L,2098.2,C,2019-12-22 12:19:19.012408,2019-12-22 12:20:37.323128
853,MLAT,2019-12-22 11:44:15.422584,2019.12.22 11:44:15.422584,76898,11,44,15,37.45986521,126.42706454,-30.0,----,81.056308,146.064871,4112,JNA025,42255,1250,-1070.5,-292.5,45.25,-67.25,----,----,----,116,101,71BD56,----,departure,south,16L,1760.6999999999998,C,2019-12-22 11:42:28.323128,2019-12-22 11:44:43.798840
472,MLAT,2019-12-22 11:19:17.798840,2019.12.22 11:19:17.798840,36297,11,19,17,37.45995104,126.42695189,-30.0,99,92.350217,323.254186,4123,JNA051,40757,128,-1081.0,-282.5,-55.25,74.0,----,----,----,116,101,71C014,----,departure,north,34R,2254.5,C,2019-12-22 11:17:17.798840,2019-12-22 11:19:35.274552
780,MLAT,2019-12-22 11:26:15.274552,2019.12.22 11:26:15.274552,47760,11,26,15,37.45982766,126.42710745,-30.0,108,90.93576,324.736988,4141,JNA057,41175,2030,-1067.0,-296.5,-52.5,74.25,----,----,----,116,101,71C225,----,departure,north,34R,2235.3,C,2019-12-22 11:24:01.536696,2019-12-22 11:26:34.274552
1149,MLAT,2019-12-22 11:21:21.012408,2019.12.22 11:21:21.012408,39649,11,21,21,37.47402728,126.44325435,-30.0,----,87.658428,325.222169,4317,KAL011,40881,274,361.5,1279.5,-50.0,72.0,----,----,----,116,101,71BE12,----,departure,north,33L,2694.7999999999997,NOWGT,2019-12-22 11:19:23.422584,2019-12-22 11:21:33.274552
992,MLAT,2019-12-22 12:04:50.340088,2019.12.22 12:04:50.340088,8529,12,4,50,37.46355057,126.45253479,-30.0,121,90.979393,145.523912,4330,KAL053,43490,1776,1182.5,116.5,51.5,-75.0,----,----,----,116,101,71BE30,----,departure,south,15L,2517.1,A,2019-12-22 12:03:26.274552,2019-12-22 12:05:03.684728
138,MLAT,2019-12-22 11:05:38.012408,2019.12.22 11:05:38.012408,9892,11,5,38,37.47507334,126.44236386,-30.0,----,104.332401,324.558081,4332,KAL085,39938,972,283.0,1395.5,-60.5,85.0,----,----,----,116,101,71BE37,----,departure,north,33L,2835.1000000000004,A,2019-12-22 11:03:52.012408,2019-12-22 11:05:47.274552
51,MLAT,2019-12-22 11:09:43.012408,2019.12.22 11:09:43.012408,17977,11,9,43,37.47268617,126.44446135,-30.0,----,91.632759,324.662212,4305,KAL111,40183,1417,468.5,1130.5,-53.0,74.75,----,----,----,116,101,71BA09,----,departure,north,33L,2511.5,A,2019-12-22 11:08:09.684728,2019-12-22 11:09:56.798840
202,MLAT,2019-12-22 11:13:53.274552,2019.12.22 11:13:53.274552,26275,11,13,53,37.47192979,126.44515336,-30.0,129,89.603641,325.112749,4307,KAL123,40433,1477,529.5,1046.5,-51.25,73.5,----,----,----,116,101,71C083,----,departure,north,33L,2407.6,A,2019-12-22 11:11:46.684728,2019-12-22 11:14:07.274552
106,MLAT,2019-12-22 11:07:57.274552,2019.12.22 11:07:57.274552,14499,11,7,57,37.47227311,126.44480467,-30.0,102,89.542239,324.890033,5153,KAL1407,40077,804,498.5,1085.0,-51.5,73.25,----,----,----,116,101,71BF17,----,departure,north,33L,2456.5,C,2019-12-22 11:06:04.274552,2019-12-22 11:08:12.323128
125,MLAT,2019-12-22 11:03:26.012408,2019.12.22 11:03:26.012408,5793,11,3,26,37.47067451,126.44624233,-30.0,----,88.436771,324.782407,5161,KAL1413,39806,742,626.0,907.5,-51.0,72.25,----,----,----,116,101,71BF16,----,departure,north,33L,2238.1000000000004,C,2019-12-22 11:01:34.684728,2019-12-22 11:03:44.323128
844,MLAT,2019-12-22 12:14:53.536696,2019.12.22 12:14:53.536696,27322,12,14,53,37.46439278,126.45182669,-30.0,----,84.807134,143.873284,4124,KAL467,44093,1105,1120.0,210.0,50.0,-68.5,----,----,----,116,101,71C001,----,departure,south,15L,2405.7,A,2019-12-22 12:13:43.798840,2019-12-22 12:15:11.323128
1084,MLAT,2019-12-22 11:28:58.323128,2019.12.22 11:28:58.323128,51618,11,28,58,37.46022999,126.4267534,-30.0,123,89.584109,326.265586,4131,KAL607,41338,213,-1098.0,-251.5,-49.75,74.5,----,----,----,116,101,71C085,----,departure,north,34R,2289.8999999999996,A,2019-12-22 11:27:09.536696,2019-12-22 11:29:15.274552
1291,MLAT,2019-12-22 11:30:51.798840,2019.12.22 11:30:51.798840,54332,11,30,51,37.45776236,126.42893136,-30.0,104,85.819942,324.365309,4122,KAL649,41451,754,-905.5,-525.5,-50.0,69.75,----,----,----,116,101,71BF09,----,departure,north,34R,1954.9,A,2019-12-22 11:29:08.060984,2019-12-22 11:31:13.798840
707,MLAT,2019-12-22 11:12:05.422584,2019.12.22 11:12:05.422584,22731,11,12,5,37.46114194,126.42590582,-30.0,----,95.526502,324.479753,7105,KAL653,40325,853,-1173.0,-150.5,-55.5,77.75,----,----,----,116,101,71BE33,----,departure,north,34R,2415.9,A,2019-12-22 11:10:47.536696,2019-12-22 11:12:22.798840
51,MLAT,2019-12-22 11:56:37.323128,2019.12.22 11:56:37.323128,97486,11,56,37,37.46926367,126.44746542,-30.0,131,75.533519,144.837087,4316,KAL719,42997,599,734.0,751.0,43.5,-61.75,----,----,----,116,101,71BF25,----,departure,north,33L,2047.6999999999998,C,2019-12-22 11:57:01.798840,2019-12-22 11:55:38.798840
1364,MLAT,2019-12-22 11:49:16.536696,2019.12.22 11:49:16.536696,84994,11,49,16,37.45381415,126.43242359,-30.0,----,89.220233,144.350344,4167,PAL469,42556,1818,-596.5,-964.0,52.0,-72.5,----,----,----,116,101,758337,----,departure,south,16L,2583.2000000000003,A,2019-12-22 11:47:15.060984,2019-12-22 11:49:33.798840
2043,MLAT,2019-12-22 11:56:46.274552,2019.12.22 11:56:46.274552,97791,11,56,46,37.45780528,126.42889917,-30.0,108,89.017203,144.25656,7101,TWB101,43006,306,-908.0,-521.0,52.0,-72.25,----,----,----,116,101,71C070,----,departure,south,16L,2041.1999999999998,C,2019-12-22 11:55:19.798840,2019-12-22 11:57:09.798840
236,MLAT,2019-12-22 11:19:05.684728,2019.12.22 11:19:05.684728,36002,11,19,5,37.46841609,126.44825399,-30.0,121,85.99891,325.06256,4142,TWB307,40745,996,804.0,656.5,-49.25,70.5,----,----,----,116,101,71C354,----,departure,north,33L,1930.6000000000001,C,2019-12-22 11:17:26.274552,2019-12-22 11:19:26.798840
327,MLAT,2019-12-22 12:56:10.798840,2019.12.22 12:56:10.798840,105690,12,56,10,37.46705353,126.44945025,-22.0,104,84.977203,144.579892,4170,AAR178,46570,138,909.5,505.5,49.25,-69.25,----,----,----,116,101,71C059,----,departure,south,15L,2049.5,C,2019-12-22 12:54:38.536696,2019-12-22 12:56:32.274552
1504,MLAT,2019-12-22 12:39:03.684728,2019.12.22 12:39:03.684728,77803,12,39,3,37.46257424,126.45344138,-22.0,81,82.947272,145.064568,4153,AAR204,45543,252,1262.5,8.5,47.5,-68.0,----,----,----,116,101,71BE40,----,departure,south,15L,2649.7999999999997,NOWGT,2019-12-22 12:37:37.012408,2019-12-22 12:39:19.060984
1271,MLAT,2019-12-22 12:33:07.012408,2019.12.22 12:33:07.012408,66837,12,33,7,37.46527255,126.45101666,-22.0,----,79.262617,145.407711,4110,AAR212,45187,1976,1048.5,307.5,45.0,-65.25,----,----,----,116,101,71C308,----,departure,south,15L,2286.7999999999997,A,2019-12-22 12:31:56.798840,2019-12-22 12:33:26.798840
182,MLAT,2019-12-22 12:46:19.536696,2019.12.22 12:46:19.536696,89629,12,46,19,37.45502114,126.43137753,-22.0,----,85.122338,144.442761,7425,AAR321,45979,1984,-689.5,-830.0,49.5,-69.25,----,----,----,116,101,71C279,----,departure,south,16L,2420.3,C,2019-12-22 12:44:27.274552,2019-12-22 12:46:37.798840
23,MLAT,2019-12-22 12:02:23.274552,2019.12.22 12:02:23.274552,4190,12,2,23,37.45717227,126.42945707,-22.0,80,87.27292,144.443243,7431,AAR325,43343,706,-859.0,-591.0,50.75,-71.0,----,----,----,116,101,71C038,----,departure,south,16L,2127.1,C,2019-12-22 12:00:19.798840,2019-12-22 12:02:44.798840
485,MLAT,2019-12-22 12:39:22.012408,2019.12.22 12:39:22.012408,78317,12,39,22,37.45473683,126.43163502,-22.0,----,90.324415,144.462322,7454,AAR357,45562,806,-666.0,-861.5,52.5,-73.5,----,----,----,116,101,71C267,----,departure,south,16L,2459.2000000000003,C,2019-12-22 12:37:41.798840,2019-12-22 12:39:40.274552
573,MLAT,2019-12-22 12:50:13.684728,2019.12.22 12:50:13.684728,95860,12,50,13,37.45579898,126.43067479,-22.0,114,88.785204,144.743641,7122,AAR709,46213,944,-751.5,-743.5,51.25,-72.5,----,----,----,116,101,71C018,----,departure,south,16L,2313.8999999999996,C,2019-12-22 12:48:33.536696,2019-12-22 12:50:34.798840
664,MLAT,2019-12-22 12:24:33.422584,2019.12.22 12:24:33.422584,47883,12,24,33,37.46248841,126.45353258,-22.0,----,88.503178,143.615648,7135,AAR733,44673,1903,1271.0,-1.0,52.5,-71.25,----,----,----,116,101,71BF92,----,departure,south,15L,2661.9,A,2019-12-22 12:22:41.060984,2019-12-22 12:24:48.323128
1203,MLAT,2019-12-22 12:55:05.798840,2019.12.22 12:55:05.798840,103858,12,55,5,37.4528271,126.43330336,-22.0,93,89.951723,145.073207,7133,AAR743,46505,39,-519.0,-1073.5,51.5,-73.75,----,----,----,116,101,71BF46,----,departure,south,16L,2717.6,A,2019-12-22 12:52:34.798840,2019-12-22 12:55:20.798840
25,MLAT,2019-12-22 12:08:39.798840,2019.12.22 12:08:39.798840,15814,12,8,39,37.47128606,126.4456737,-22.0,148,71.990017,145.040581,7116,AAR773,43719,1296,575.5,975.0,41.25,-59.0,----,----,----,116,101,71BF72,----,departure,south,15L,1489.4,C,2019-12-22 12:07:17.012408,2019-12-22 12:09:09.798840
1336,MLAT,2019-12-22 12:37:06.798840,2019.12.22 12:37:06.798840,74253,12,37,6,37.45889425,126.42790675,-22.0,106,81.144932,145.036902,4113,AMU825,45426,177,-996.5,-400.5,46.5,-66.5,----,----,----,116,101,781601,----,departure,south,16L,1891.8,C,2019-12-22 12:35:11.060984,2019-12-22 12:37:32.274552
1139,MLAT,2019-12-22 12:41:45.684728,2019.12.22 12:41:45.684728,82387,12,41,45,37.46994495,126.4468646,-22.0,110,74.079771,144.75453,4327,APJ010,45705,836,681.0,826.5,42.75,-60.5,----,----,----,116,101,86D57F,----,departure,south,15L,1665.5,C,2019-12-22 12:40:43.536696,2019-12-22 12:42:15.274552
1337,MLAT,2019-12-22 12:48:18.798840,2019.12.22 12:48:18.798840,92770,12,48,18,37.4556917,126.43073916,-22.0,89,92.080468,146.180499,4177,ASV501,46098,1681,-746.0,-755.5,51.25,-76.5,----,----,----,116,101,71BF90,----,departure,south,16L,2326.9,C,2019-12-22 12:46:45.536696,2019-12-22 12:48:38.323128
1227,MLAT,2019-12-22 13:14:49.798840,2019.12.22 13:14:49.798840,23104,13,14,49,37.46599674,126.45039976,-22.0,133,87.232806,145.626788,4132,ASV531,47689,341,993.5,388.5,49.25,-72.0,----,----,----,116,101,71C255,----,departure,south,15L,2190.9,C,2019-12-22 13:13:22.274552,2019-12-22 13:15:08.798840
1134,MLAT,2019-12-22 12:56:46.684728,2019.12.22 12:56:46.684728,106730,12,56,46,37.4606055,126.42640471,-22.0,95,79.571509,144.462322,7452,CDG4708,46606,214,-1129.5,-210.5,46.25,-64.75,----,----,----,116,101,780FF2,----,departure,south,16L,1659.8999999999999,C,2019-12-22 12:54:50.798840,2019-12-22 12:57:17.274552
1067,MLAT,2019-12-22 12:32:03.684728,2019.12.22 12:32:03.684728,64612,12,32,3,37.45842755,126.4282769,-22.0,100,83.553127,145.977098,7433,CDG4778,45123,81,-963.5,-452.0,46.75,-69.25,----,----,----,116,101,780FF6,----,departure,south,16L,1953.0,C,2019-12-22 12:30:34.798840,2019-12-22 12:32:29.274552
43,MLAT,2019-12-22 12:06:45.274552,2019.12.22 12:06:45.274552,12180,12,6,45,37.4691242,126.44759953,-22.0,110,78.670595,144.441156,7443,CSN672,43605,1593,746.0,735.5,45.75,-64.0,----,----,----,116,101,7814FB,----,departure,south,15L,1774.0,C,2019-12-22 12:05:07.684728,2019-12-22 12:07:13.798840
3326,MLAT,2019-12-22 13:41:05.274552,2019.12.22 13:41:05.274552,65661,13,41,5,37.46721983,126.44932687,-22.0,106,86.663862,144.154903,7447,CSN676,49265,324,898.5,524.0,50.75,-70.25,----,----,----,116,101,780675,----,departure,south,15L,2028.2,C,2019-12-22 13:39:54.012408,2019-12-22 13:41:26.274552
101,MLAT,2019-12-22 12:41:22.536696,2019.12.22 12:41:22.536696,81710,12,41,22,37.457757,126.42890453,-22.0,----,84.280039,144.659893,7115,ESR513,45682,110,-907.5,-526.5,48.75,-68.75,----,----,----,116,101,71C231,----,departure,south,16L,2045.9,C,2019-12-22 12:39:39.798840,2019-12-22 12:41:45.798840
1145,MLAT,2019-12-22 12:33:58.274552,2019.12.22 12:33:58.274552,68530,12,33,58,37.46145844,126.4256537,-22.0,121,72.422372,144.55429,7120,ESR561,45238,976,-1195.5,-115.5,42.0,-59.0,----,----,----,116,101,71C325,----,departure,south,16L,1544.2,C,2019-12-22 12:32:15.798840,2019-12-22 12:34:30.798840
70,MLAT,2019-12-22 12:11:37.536696,2019.12.22 12:11:37.536696,21230,12,11,37,37.46958017,126.44719183,-22.0,----,78.23682,144.887989,7104,ESR571,43897,1215,710.0,786.0,45.0,-64.0,----,----,----,116,101,71C053,----,departure,south,15L,1713.7,C,2019-12-22 12:10:08.536696,2019-12-22 12:12:05.323128
1320,MLAT,2019-12-22 13:05:46.798840,2019.12.22 13:05:46.798840,8648,13,5,46,37.46769726,126.44884408,-22.0,99,82.53787,144.865807,7113,ESR593,47146,1103,856.5,577.0,47.5,-67.5,----,----,----,116,101,71C035,----,departure,south,15L,1962.6,C,2019-12-22 13:04:37.274552,2019-12-22 13:06:09.798840
